"row_key","gid","probe_uid","cdt_historical_id","gpl_orf","gpl_feature_name","gpl_gene_symbol","current_sgd_id","current_systematic_id","current_standard_name","current_feature_type","current_qualifier","mapping_status","mean_p","mean_non_p","p_effect","p_consistency_count","median_p","median_non_p","background_mad","p_specificity_score","p_specificity_rank","fixed_threshold_member","top_133_score_member"
"A_06_P3417","GENE1150X","A_06_P3417","YGR196C","YGR196C","YGR196C","FYV8","S000003428","YGR196C","FYV8","ORF","Verified","current",0.201666666666667,-0.112666666666667,0.314333333333333,6,0.28,-0.11,0.259455,1.08497586624195,986,FALSE,FALSE
"A_06_P5068","GENE630X","A_06_P5068","YLR254C","YLR254C","YLR254C","ORF:YLR254C","S000004244","YLR254C","NDL1","ORF","Verified","current",0.928333333333333,0.356666666666667,0.571666666666667,6,0.935,0.32,0.467019,1.08461973937381,987,FALSE,FALSE
"A_06_P5614","GENE2777X","A_06_P5614","YMR177W","YMR177W","YMR177W","MMT1","S000004789","YMR177W","MMT1","ORF","Verified","current",0.533333333333333,0.0726666666666667,0.460666666666667,6,0.555,0.125,0.29652,1.08443458085342,988,FALSE,FALSE
"A_06_P5305","GENE2704X","A_06_P5305","YML015C","YML015C","YML015C","TAF11","S000004477","YML015C","TAF11","ORF","Verified","current",0.12,-0.114,0.234,6,0.155,-0.09,0.126021,1.08397007357723,989,FALSE,FALSE
"A_06_P4298","GENE216X","A_06_P4298","YJR055W","YJR055W","YJR055W","HIT1","S000003816","YJR055W","HIT1","ORF","Verified","current",0.66,0.0556666666666667,0.604333333333333,6,0.615,0.105,0.37065,1.08360777647934,990,FALSE,FALSE
"A_06_P3660","GENE1280X","A_06_P3660","YHR085W","YHR085W","YHR085W","ORF:YHR085W","S000001127","YHR085W","IPI1","ORF","Verified","current",0.385,-0.041,0.426,6,0.33,0.005,0.200151,1.08278832987396,991,FALSE,FALSE
"A_06_P1853","GENE4546X","A_06_P1853","YDL122W","YDL122W","YDL122W","UBP1","S000002280","YDL122W","UBP1","ORF","Verified","current",-0.00833333333333334,-0.413,0.404666666666667,5,0.015,-0.35,0.237216,1.08239229455305,992,FALSE,FALSE
"A_06_P5279","GENE95X","A_06_P5279","YLR460C","YLR460C","YLR460C","ORF:YLR460C","S000004452","YLR460C","","ORF","Verified","current",1.09833333333333,-0.0256666666666667,1.124,6,1.07,-0.065,0.948864,1.08212313512524,993,TRUE,FALSE
"A_06_P7015","GENE4300X","A_06_P7015","YPL254W","YPL254W","YPL254W","HFI1","S000006175","YPL254W","HFI1","ORF","Verified","current",0.371666666666667,-0.119,0.490666666666667,6,0.43,-0.015,0.311346,1.08181433634945,994,FALSE,FALSE
"A_06_P3718","GENE190X","A_06_P3718","YHR141C","YHR141C","YHR141C","RPL42B","S000001183","YHR141C","RPL42B","ORF","Verified","current",0.516666666666667,0.257,0.259666666666667,5,0.64,0.195,0.311346,1.08181433634945,995,FALSE,FALSE
"A_06_P2744","GENE1837X","A_06_P2744","YER112W","YER112W","YER112W","LSM4","S000000914","YER112W","LSM4","ORF","Verified","current",0.536666666666667,-0.0166666666666667,0.553333333333333,6,0.565,0.145,0.289107,1.07939461382088,996,FALSE,FALSE
"A_06_P2662","GENE806X","A_06_P2662","YER038C","YER038C","YER038C","KRE29","S000000840","YER038C","KRE29","ORF","Verified","current",0.684,0.277857142857143,0.406142857142857,5,0.69,0.19,0.363237,1.07936110457498,997,FALSE,FALSE
"A_06_P1503","GENE3982X","A_06_P1503","YBR249C","YBR249C","YBR249C","ARO4","S000000453","YBR249C","ARO4","ORF","Verified","current",-0.101666666666667,-0.779666666666667,0.678,6,-0.11,-0.945,0.674583,1.07799938805783,998,FALSE,FALSE
"A_06_P4184","GENE2371X","A_06_P4184","YJL162C","YJL162C","YJL162C","ORF:YJL162C","S000003698","YJL162C","JJJ2","ORF","Verified","current",0.36,0.0113333333333333,0.348666666666667,6,0.355,-0.04,0.266868,1.07668153123194,999,FALSE,FALSE
"A_06_P2873","GENE447X","A_06_P2873","YFL047W","YFL047W","YFL047W","RGD2","S000001847","YFL047W","RGD2","ORF","Verified","current",0.0716666666666667,-0.306333333333333,0.378,6,0.07,-0.245,0.192738,1.07604752372429,1000,FALSE,FALSE
"A_06_P4716","GENE4707X","A_06_P4716","YKR078W","YKR078W","YKR078W","ORF:YKR078W","S000001786","YKR078W","VPS501","ORF","Verified","current",0.17,-0.074,0.244,6,0.155,-0.08,0.118608,1.07498353216717,1001,FALSE,FALSE
"A_06_P3379","GENE5399X","A_06_P3379","YGR158C","YGR158C","YGR158C","MTR3","S000003390","YGR158C","MTR3","ORF","Verified","current",0.106666666666667,-0.385,0.491666666666667,6,0.175,-0.235,0.281694,1.07415888119803,1002,FALSE,FALSE
"A_06_P3813","GENE5049X","A_06_P3813","YIL014W","YIL014W","YIL014W","MNT3","S000001276","YIL014W","MNT3","ORF","Verified","current",0.42,0.05,0.37,6,0.36,0.03,0.207564,1.07294741907375,1003,FALSE,FALSE
"A_06_P6516","GENE1460X","A_06_P6516","YOR154W","YOR154W","YOR154W","ORF:YOR154W","S000005680","YOR154W","SLP1","ORF","Verified","current",0.371666666666667,0.0823333333333334,0.289333333333333,6,0.47,0.045,0.29652,1.0718248764249,1004,FALSE,FALSE
"A_06_P4990","GENE2920X","A_06_P4990","YLR176C","YLR176C","YLR176C","RFX1","S000004166","YLR176C","RFX1","ORF","Verified","current",0.423333333333333,-0.0563333333333334,0.479666666666667,6,0.38,-0.005,0.259455,1.07106591923885,1005,FALSE,FALSE
"A_06_P1998","GENE2784X","A_06_P1998","YDR013W","YDR013W","YDR013W","ORF:YDR013W","S000002420","YDR013W","PSF1","ORF","Verified","current",0.596666666666667,-0.00700000000000001,0.603666666666667,6,0.52,0.04,0.348411,1.07044653231076,1006,FALSE,FALSE
"A_06_P4565","GENE5069X","A_06_P4565","YKL153W","YKL153W","YKL153W","ORF:YKL153W","S000001636","YKL153W","","ORF","Dubious","current",1.56166666666667,0.0296666666666665,1.532,6,1.52,0.215,1.119363,1.07023093205223,1007,TRUE,FALSE
"A_06_P5368","GENE3908X","A_06_P5368","YML079W","YML079W","YML079W","ORF:YML079W","S000004544","YML079W","CFF1","ORF","Verified","current",0.276666666666667,-0.164,0.440666666666667,6,0.275,-0.07,0.22239,1.07013244827693,1008,FALSE,FALSE
"A_06_P2660","GENE385X","A_06_P2660","YER036C","YER036C","YER036C","KRE30","S000000838","YER036C","ARB1","ORF","Verified","current",0.0283333333333333,-0.363666666666667,0.392,6,0.07,-0.37,0.311346,1.06965911908709,1009,FALSE,FALSE
"A_06_P3609","GENE2938X","A_06_P3609","YHR038W","YHR038W","YHR038W","FIL1","S000001080","YHR038W","RRF1","ORF","Verified","current",-0.251666666666667,-0.871333333333333,0.619666666666667,5,-0.235,-0.785,0.415128,1.06769579599633,1010,FALSE,FALSE
"A_06_P5440","GENE3838X","A_06_P5440","YMR013C","YMR013C","YMR013C","SEC59","S000004615","YMR013C","SEC59","ORF","Verified","current",0.195,-0.256,0.451,6,0.17,-0.19,0.237216,1.06756500284684,1011,FALSE,FALSE
"A_06_P2508","GENE1959X","A_06_P2508","YDR515W","YDR515W","YDR515W","SLF1","S000002923","YDR515W","SLF1","ORF","Verified","current",-0.263333333333333,-0.633666666666667,0.370333333333333,6,-0.265,-0.53,0.14826,1.06742930798357,1012,FALSE,FALSE
"A_06_P6606","GENE1268X","A_06_P6606","YOR245C","YOR245C","YOR245C","DGA1","S000005771","YOR245C","DGA1","ORF","Verified","current",0.513333333333333,0.175333333333333,0.338,6,0.445,0.125,0.200151,1.0661300478759,1013,FALSE,FALSE
"A_06_P7185","GENE2114X","A_06_P7185","YPR137W","YPR137W","YPR137W","RRP9","S000006341","YPR137W","RRP9","ORF","Verified","current",-0.0916666666666667,-0.737,0.645333333333333,6,-0.1,-0.625,0.392889,1.06514854257247,1014,FALSE,FALSE
"A_06_P5814","GENE941X","A_06_P5814","YNL043C","YNL043C","YNL043C","ORF:YNL043C","S000004988","YNL043C","","ORF","Dubious","current",0.771666666666667,0.446333333333333,0.325333333333333,6,0.775,0.345,0.303933,1.06453297947927,1015,FALSE,FALSE
"A_06_P3699","GENE1562X","A_06_P3699","YHR124W","YHR124W","YHR124W","NDT80","S000001166","YHR124W","NDT80","ORF","Verified","current",0.748333333333333,0.383333333333333,0.365,6,0.8,0.395,0.281694,1.06105938264683,1016,FALSE,FALSE
"A_06_P7213","GENE3298X","A_06_P7213","YPR165W","YPR165W","YPR165W","RHO1","S000006369","YPR165W","RHO1","ORF","Verified","current",0.855,0.442666666666667,0.412333333333333,6,0.855,0.325,0.400302,1.05936014647153,1017,FALSE,FALSE
"A_06_P2618","GENE1022X","A_06_P2618","YEL076C","YEL076C","YEL076C","ORF:YEL076C","S000000802","YEL076C","","ORF","Verified","current",0.958,0.475666666666667,0.482333333333333,5,0.93,0.37,0.429954,1.0566954867781,1018,FALSE,FALSE
"A_06_P1423","GENE5358X","A_06_P1423","YBR170C","YBR170C","YBR170C","NPL4","S000000374","YBR170C","NPL4","ORF","Verified","current",0.446666666666667,0.219333333333333,0.227333333333333,6,0.455,0.185,0.155673,1.0560364215228,1019,FALSE,FALSE
"A_06_P5994","GENE627X","A_06_P5994","YNL222W","YNL222W","YNL222W","SSU72","S000005166","YNL222W","SSU72","ORF","Verified","current",0.58,0.00533333333333334,0.574666666666667,6,0.57,0.12,0.326172,1.05591169762443,1020,FALSE,FALSE
"A_06_P4347","GENE738X","A_06_P4347","YJR104C","YJR104C","YJR104C","SOD1","S000003865","YJR104C","SOD1","ORF","Verified","current",0.335,-0.0933333333333334,0.428333333333333,6,0.34,-0.11,0.326172,1.05591169762443,1021,FALSE,FALSE
"A_06_P1133","GENE166X","A_06_P1133","YBL004W","YBL004W","YBL004W","UTP20","S000000100","YBL004W","UTP20","ORF","Verified","current",0.305,-0.239666666666667,0.544666666666667,6,0.24,-0.225,0.340998,1.0544265506873,1022,FALSE,FALSE
"A_06_P2741","GENE253X","A_06_P2741","YER109C","YER109C","YER109C","FLO8","S000000911","YER109C","FLO8","blocked reading frame","","current",0.111666666666667,-0.118333333333333,0.23,4,0.125,-0.16,0.170499,1.05360833126925,1023,FALSE,FALSE
"A_06_P4898","GENE4515X","A_06_P4898","YLR086W","YLR086W","YLR086W","SMC4","S000004076","YLR086W","SMC4","ORF","Verified","current",0.266666666666667,0.097,0.169666666666667,6,0.335,0.05,0.170499,1.05360833126925,1024,FALSE,FALSE
"A_06_P7032","GENE2519X","A_06_P7032","YPL271W","YPL271W","YPL271W","ATP15","S000006192","YPL271W","ATP15","ORF","Verified","current",0.238333333333333,-0.135,0.373333333333333,5,0.36,-0.26,0.489258,1.05217069602789,1025,FALSE,FALSE
"A_06_P2134","GENE2918X","A_06_P2134","YDR146C","YDR146C","YDR146C","SWI5","S000002553","YDR146C","SWI5","ORF","Verified","current",0.16,-0.185666666666667,0.345666666666667,5,0.19,-0.11,0.185325,1.05143257688601,1026,FALSE,FALSE
"A_06_P2063","GENE1609X","A_06_P2063","YDR076W","YDR076W","YDR076W","RAD55","S000002483","YDR076W","RAD55","ORF","Verified","current",0.446666666666667,-0.00666666666666666,0.453333333333333,6,0.37,0,0.252042,1.05101095891967,1027,FALSE,FALSE
"A_06_P6634","GENE1334X","A_06_P6634","YOR273C","YOR273C","YOR273C","TPO4","S000005799","YOR273C","TPO4","ORF","Verified","current",1.375,0.497333333333333,0.877666666666666,6,1.525,0.485,0.88956,1.05097214923805,1028,TRUE,FALSE
"A_06_P4737","GENE1083X","A_06_P4737","YKR099W","YKR099W","YKR099W","BAS1","S000001807","YKR099W","BAS1","ORF","Verified","current",0.13,-0.0543333333333333,0.184333333333333,5,0.18,-0.135,0.200151,1.04947176587784,1029,FALSE,FALSE
"A_06_P4331","GENE2651X","A_06_P4331","YJR089W","YJR089W","YJR089W","BIR1","S000003849","YJR089W","BIR1","ORF","Verified","current",0.561666666666667,0.117333333333333,0.444333333333333,6,0.585,0.13,0.333585,1.04939054625967,1030,FALSE,FALSE
"A_06_P4550","GENE1703X","A_06_P4550","YKL138C","YKL138C","YKL138C","MRPL31","S000001621","YKL138C","MRPL31","ORF","Verified","current",-0.49,-0.96,0.47,6,-0.46,-0.93,0.348411,1.04814556288762,1031,FALSE,FALSE
"A_06_P6350","GENE1146X","A_06_P6350","YOL157C","YOL157C","YOL157C","ORF:YOL157C","S000005517","YOL157C","IMA2","ORF","Verified","current",0.055,-0.417666666666667,0.472666666666667,6,0.025,-0.6,0.496671,1.04747842613434,1032,FALSE,FALSE
"A_06_P5443","GENE780X","A_06_P5443","YMR015C","YMR015C","YMR015C","ERG5","S000004617","YMR015C","ERG5","ORF","Verified","current",0.341666666666667,-0.301333333333333,0.643,6,0.28,-0.275,0.429954,1.04726070564615,1033,FALSE,FALSE
"A_06_P1138","GENE3649X","A_06_P1138","YBL009W","YBL009W","YBL009W","ORF:YBL009W","S000000105","YBL009W","ALK2","ORF","Verified","current",0.0766666666666667,-0.413666666666667,0.490333333333333,6,0.06,-0.355,0.29652,1.04660546756784,1034,FALSE,FALSE
"A_06_P6884","GENE4811X","A_06_P6884","YPL125W","YPL125W","YPL125W","KAP120","S000006046","YPL125W","KAP120","ORF","Verified","current",0.201666666666667,-0.0413333333333333,0.243,6,0.195,0.005,0.081543,1.0465840048914,1035,FALSE,FALSE
"A_06_P7079","GENE4894X","A_06_P7079","YPR033C","YPR033C","YPR033C","HTS1","S000006237","YPR033C","HTS1","ORF","Verified","current",0.133333333333333,-0.226206896551724,0.359540229885058,6,0.13,-0.16,0.177912,1.04349578283773,1036,FALSE,FALSE
"A_06_P5722","GENE3338X","A_06_P5722","YMR283C","YMR283C","YMR283C","RIT1","S000004896","YMR283C","RIT1","ORF","Verified","current",0.361666666666667,-0.034,0.395666666666667,6,0.35,0.06,0.177912,1.04349578283773,1037,FALSE,FALSE
"A_06_P5526","GENE299X","A_06_P5526","YMR097C","YMR097C","YMR097C","MTG1","S000004703","YMR097C","MTG1","ORF","Verified","current",0.353333333333333,-0.059,0.412333333333333,6,0.35,0.06,0.177912,1.04349578283773,1038,FALSE,FALSE
"A_06_P3931","GENE1277X","A_06_P3931","YIL132C","YIL132C","YIL132C","CSM2","S000001394","YIL132C","CSM2","ORF","Verified","current",0.444,0.108333333333333,0.335666666666667,5,0.46,0.085,0.259455,1.04324602523264,1039,FALSE,FALSE
"A_06_P4260","GENE2224X","A_06_P4260","YJR013W","YJR013W","YJR013W","ORF:YJR013W","S000003774","YJR013W","GPI14","ORF","Verified","current",0.0616666666666667,-0.426333333333333,0.488,6,0.035,-0.34,0.259455,1.04324602523264,1040,FALSE,FALSE
"A_06_P6454","GENE686X","A_06_P6454","YOR092W","YOR092W","YOR092W","ECM3","S000005618","YOR092W","ECM3","ORF","Verified","current",0.301666666666667,-0.302666666666667,0.604333333333333,6,0.265,-0.28,0.422541,1.04298035943591,1041,FALSE,FALSE
"A_06_P7124","GENE255X","A_06_P7124","YPR077C","YPR077C","YPR077C","ORF:YPR077C","S000006281","YPR077C","","ORF","Dubious","current",1.22333333333333,0.661071428571429,0.562261904761905,5,1.15,0.49,0.533736,1.04144312458184,1042,FALSE,FALSE
"A_06_P6750","GENE1790X","A_06_P6750","YOR386W","YOR386W","YOR386W","PHR1","S000005913","YOR386W","PHR1","ORF","Verified","current",0.97,0.518333333333333,0.451666666666667,6,0.96,0.47,0.37065,1.0411133538723,1043,FALSE,FALSE
"A_06_P5603","GENE4389X","A_06_P5603","YMR168C","YMR168C","YMR168C","CEP3","S000004778","YMR168C","CEP3","ORF","Verified","current",0.238333333333333,-0.0444827586206897,0.282816091954023,6,0.28,-0.04,0.207564,1.04043386092,1044,FALSE,FALSE
"A_06_P2682","GENE1864X","A_06_P2682","YER054C","YER054C","YER054C","GIP2","S000000856","YER054C","GIP2","ORF","Verified","current",0.608333333333333,0.156,0.452333333333333,5,0.745,0.14,0.481845,1.03979582191133,1045,FALSE,FALSE
"A_06_P3065","GENE973X","A_06_P3065","YGL110C","YGL110C","YGL110C","CUE3","S000003078","YGL110C","CUE3","ORF","Verified","current",0.17,-0.0696666666666667,0.239666666666667,6,0.17,-0.065,0.126021,1.03972639710469,1046,FALSE,FALSE
"A_06_P3156","GENE3140X","A_06_P3156","YGL201C","YGL201C","YGL201C","MCM6","S000003169","YGL201C","MCM6","ORF","Verified","current",0.226666666666667,0.0583333333333334,0.168333333333333,6,0.25,0.015,0.126021,1.03972639710469,1047,FALSE,FALSE
"A_06_P7148","GENE4416X","A_06_P7148","YPR101W","YPR101W","YPR101W","SNT309","S000006305","YPR101W","SNT309","ORF","Verified","current",0.53,0.179666666666667,0.350333333333333,6,0.555,0.12,0.318759,1.03878364405302,1048,FALSE,FALSE
"A_06_P3492","GENE1045X","A_06_P3492","YGR271C-A","YGR271C-A","YGR271C-A","ORF:YGR271C-A","S000007608","YGR271C-A","EFG1","ORF","Verified","current",0.576666666666667,-0.123,0.699666666666667,6,0.595,-0.04,0.511497,1.03843518447351,1049,FALSE,FALSE
"A_06_P4659","GENE3565X","A_06_P4659","YKR022C","YKR022C","YKR022C","ORF:YKR022C","S000001730","YKR022C","NTR2","ORF","Verified","current",0.271666666666667,0.00733333333333333,0.264333333333333,6,0.33,-0.02,0.237216,1.03791041943443,1050,FALSE,FALSE
"A_06_P2472","GENE2629X","A_06_P2472","YDR479C","YDR479C","YDR479C","ORF:YDR479C","S000002887","YDR479C","PEX29","ORF","Verified","current",0.516666666666667,0.207,0.309666666666667,6,0.495,0.145,0.237216,1.03791041943443,1051,FALSE,FALSE
"A_06_P3870","GENE5281X","A_06_P3870","YIL070C","YIL070C","YIL070C","MAM33","S000001332","YIL070C","MAM33","ORF","Verified","current",-0.433333333333333,-0.996,0.562666666666667,6,-0.445,-0.995,0.429954,1.0378259245142,1052,FALSE,FALSE
"A_06_P5515","GENE1819X","A_06_P5515","YMR086W","YMR086W","YMR086W","ORF:YMR086W","S000004692","YMR086W","SEG1","ORF","Verified","current",0.198333333333333,-0.117,0.315333333333333,6,0.1,-0.195,0.185325,1.03390870060457,1053,FALSE,FALSE
"A_06_P3041","GENE1302X","A_06_P3041","YGL086W","YGL086W","YGL086W","MAD1","S000003054","YGL086W","MAD1","ORF","Verified","current",0.5,0.205333333333333,0.294666666666667,5,0.54,0.115,0.311346,1.03319346730003,1054,FALSE,FALSE
"A_06_P4821","GENE4773X","A_06_P4821","YLR009W","YLR009W","YLR009W","RLP24","S000003999","YLR009W","RLP24","ORF","Verified","current",0.16,-0.501666666666667,0.661666666666667,6,0.205,-0.35,0.437367,1.03281370087854,1055,FALSE,FALSE
"A_06_P5318","GENE1164X","A_06_P5318","YML028W","YML028W","YML028W","TSA1","S000004490","YML028W","TSA1","ORF","Verified","current",-0.00666666666666666,-0.408333333333333,0.401666666666667,6,-0.045,-0.355,0.200151,1.03281348387978,1056,FALSE,FALSE
"A_06_P2769","GENE5369X","A_06_P2769","YER136W","YER136W","YER136W","GDI1","S000000938","YER136W","GDI1","ORF","Verified","current",0.33,0.0336666666666667,0.296333333333333,6,0.355,0.045,0.200151,1.03281348387978,1057,FALSE,FALSE
"A_06_P2635","GENE150X","A_06_P2635","YER013W","YER013W","YER013W","PRP22","S000000815","YER013W","PRP22","ORF","Verified","current",0.475,0.201,0.274,6,0.48,0.17,0.200151,1.03281348387978,1058,FALSE,FALSE
"A_06_P1683","GENE5398X","A_06_P1683","YCR060W","YCR060W","YCR060W","ORF:YCR060W","S000000656","YCR060W","TAH1","ORF","Verified","current",0.201666666666667,-0.335333333333333,0.537,6,0.26,-0.195,0.340998,1.03175071088758,1059,FALSE,FALSE
"A_06_P1471","GENE3097X","A_06_P1471","YBR218C","YBR218C","YBR218C","PYC2","S000000422","YBR218C","PYC2","ORF","Verified","current",0.323333333333333,-0.342333333333333,0.665666666666667,6,0.295,-0.32,0.496671,1.03071877131619,1060,FALSE,FALSE
"A_06_P1530","GENE3016X","A_06_P1530","YBR276C","YBR276C","YBR276C","PPS1","S000000480","YBR276C","PPS1","ORF","Verified","current",0.245,0.00333333333333334,0.241666666666667,6,0.245,0.035,0.103782,1.0305129991854,1061,FALSE,FALSE
"A_06_P3814","GENE3981X","A_06_P3814","YIL014C-A","YIL014C-A","YIL014C-A","ORF:YIL014C-A","S000003536","YIL014C-A","","ORF","Verified","current",0.913333333333333,0.398333333333333,0.515,6,0.845,0.36,0.37065,1.03048974822055,1062,FALSE,FALSE
"A_06_P2669","GENE2816X","A_06_P2669","YER044C","YER044C","YER044C","ERG28","S000000846","YER044C","ERG28","ORF","Verified","current",-0.00333333333333335,-0.636333333333333,0.633,6,0.035,-0.48,0.400302,1.02937825553366,1063,FALSE,FALSE
"A_06_P3105","GENE1358X","A_06_P3105","YGL150C","YGL150C","YGL150C","INO80","S000003118","YGL150C","INO80","ORF","Verified","current",0.205,-0.219,0.424,6,0.15,-0.22,0.259455,1.02933607822954,1064,FALSE,FALSE
"A_06_P6140","GENE3167X","A_06_P6140","YNR029C","YNR029C","YNR029C","ORF:YNR029C","S000005312","YNR029C","ZNG1","ORF","Verified","current",0.196666666666667,-0.011,0.207666666666667,5,0.22,-0.005,0.118608,1.02923955207495,1065,FALSE,FALSE
"A_06_P5110","GENE2805X","A_06_P5110","YLR294C","YLR294C","YLR294C","ORF:YLR294C","S000004285","YLR294C","","ORF","Dubious","current",0.158333333333333,-0.348,0.506333333333333,5,0.3,-0.375,0.555975,1.02900262967339,1066,FALSE,FALSE
"A_06_P4284","GENE5189X","A_06_P4284","YJR041C","YJR041C","YJR041C","ORF:YJR041C","S000003802","YJR041C","URB2","ORF","Verified","current",0.291666666666667,-0.296,0.587666666666667,6,0.335,-0.195,0.415128,1.02887049432374,1067,FALSE,FALSE
"A_06_P3094","GENE1786X","A_06_P3094","YGL139W","YGL139W","YGL139W","ORF:YGL139W","S000003107","YGL139W","FLC3","ORF","Verified","current",-0.108333333333333,-0.556,0.447666666666667,5,-0.1,-0.5,0.289107,1.0279948703056,1068,FALSE,FALSE
"A_06_P2058","GENE3661X","A_06_P2058","YDR071C","YDR071C","YDR071C","ORF:YDR071C","S000002478","YDR071C","PAA1","ORF","Verified","current",0.553333333333333,0.171333333333333,0.382,6,0.595,0.18,0.303933,1.02739810810209,1069,FALSE,FALSE
"A_06_P1470","GENE1422X","A_06_P1470","YBR217W","YBR217W","YBR217W","APG12","S000000421","YBR217W","ATG12","ORF","Verified","current",0.165,-0.121666666666667,0.286666666666667,5,0.23,-0.2,0.318759,1.02684360216736,1070,FALSE,FALSE
"A_06_P4047","GENE2042X","A_06_P4047","YJL026W","YJL026W","YJL026W","RNR2","S000003563","YJL026W","RNR2","ORF","Verified","current",0.678333333333333,0.343666666666667,0.334666666666667,6,0.62,0.175,0.333585,1.02632701777045,1071,FALSE,FALSE
"A_06_P3869","GENE2741X","A_06_P3869","YIL069C","YIL069C","YIL069C","RPS24B","S000001331","YIL069C","RPS24B","ORF","Verified","current",0.415,0.00066666666666667,0.414333333333333,6,0.395,0.11,0.177912,1.02550447623708,1072,FALSE,FALSE
"A_06_P5288","GENE1518X","A_06_P5288","YML002W","YML002W","YML002W","ORF:YML002W","S000004461","YML002W","VRL1","ORF","Verified","current",0.455,0.174666666666667,0.280333333333333,6,0.445,0.16,0.177912,1.02550447623708,1073,FALSE,FALSE
